Timestamp,OxEnRa,BlFuPeIn,EnOxFl,CoBlFl,BlMo,BlFuBoGaVo,BlFuBoGaIn,ThCoTe,ToGaPr,EnOxPr,CoBlPr,ToPrDr,HoBlPr,AcBlVe,CoBlTe,HoBlTe,ToTe,BlHu,CoInSeVa,FoSI,HoBl,ToGasP,CoBF,SI
2021-05-31 14:50:23,3.838572125,0.193811255,17581.53382,33.20238776,150.6711847,7922.888649,80.38157328,2225.037383,0.005692189,1.155691444,38918.19962,187.5166181,0.409503111,271.8170508,213.5958364,2.080814348,1.783203198,14.88980888,1.579387353,0.430638097,2.096002448,0.005781802,33.50432909,0.404212714
2021-05-31 15:20:38,3.690686336,17.52515425,17034.01926,33.65134448,157.4812578,7945.332773,80.6468002,2257.858224,222.2420866,1.560284275,,192.6602962,0.414902574,276.1066558,208.3054149,1125.473977,172.0009354,11.02172388,45.99999967,0.529750779,1130.557378,221.3806147,33.68380241,0.399
2021-05-31 15:51:43,3.689996096,17.57201766,17028.34897,33.64676049,154.9433321,7943.516812,80.62834079,2251.523337,541.2468587,1.573110283,0.436258877,192.0438202,0.414480995,273.876272,208.9904034,1117.666622,172.6537193,10.96654865,45.99999977,0.490525546,1111.159377,536.5417083,33.49921235,0.388
2021-05-31 16:05:44,3.697623946,17.7405945,17053.57999,33.62518234,149.0424753,7939.558197,80.5881957,2225.694907,222.5702146,1.607502198,0.434277285,190.425317,0.41299634,268.534819,208.9622109,1086.421993,171.1518892,10.94454834,45.99999984,0.459767882,1100.291373,220.5719832,33.78184561,0.353
2021-05-31 16:24:45,3.73917744,0.193811255,17505.91096,34.23622998,153.8221145,8075.830254,82.03061839,2231.936157,0.005692189,1.120918744,43481.2872,200.8566353,,270.4801939,206.8651463,2.07823658,1.80667126,11.03804149,,0.481979035,2.113336589,0.005670928,33.7172428,0.442819072
2021-05-31 17:11:55,3.691299661,17.63204512,17036.94075,33.65410522,152.1083221,7944.142375,80.63470424,2236.996007,222.6989991,1.638429876,0.434703646,191.7020544,0.414401544,271.1824337,208.9592655,1099.664513,170.0188414,10.89788837,45.99999989,0.427737517,1079.050974,225.406927,33.3258014,0.568
2021-05-31 17:36:11,3.686310225,17.45553434,17035.64887,,156.5509979,7953.48449,80.72952055,2251.08686,222.7609545,1.671356775,0.896418942,193.7619208,0.416523632,274.947014,209.0639686,1116.261228,171.0375338,10.90603841,45.99999992,0.469816262,1127.035712,225.9160169,,0.562
2021-05-31 17:51:59,3.682616052,,17040.19421,33.74493149,159.2435933,7963.460196,80.83081176,2255.595539,,1.692360269,,193.8819762,0.41670349,277.1576466,209.0431991,1121.748965,171.4664842,10.97066899,45.99999995,,1099.93472,,33.94870434,0.565
2021-05-31 17:59:06,3.792117942,,17467.01387,33.36438502,150.7243122,7939.703963,80.58898772,2240.658137,,1.486337812,43018.22051,197.0781232,0.417131966,270.4691528,213.7247114,2.082305943,1.812499182,14.06749733,1.578327059,0.459923343,2.092309023,,33.52505076,0.509454663
2021-05-31 18:03:32,3.678325845,17.70468014,17067.61421,33.83875204,,7984.235181,81.04161171,2249.069051,222.7953446,1.725465232,0.429686039,192.0373833,0.414832008,277.9364396,208.7919785,1112.853841,168.4313215,10.96603786,45.99999996,0.517729968,1133.458963,221.6537121,34.07767271,0.56
2021-05-31 18:54:55,3.674232483,17.60754385,17036.34819,33.81596487,159.8492276,7978.384496,80.98222266,2252.965925,222.842181,1.732397649,0.833043075,192.7783182,0.415619995,277.4268432,208.8588801,1118.163128,169.8512736,10.96333823,45.99999997,0.530410978,1097.613459,226.5900719,33.70890295,0.477
2021-05-31 19:23:26,3.673098019,17.7809614,17037.47882,33.82980348,157.6348102,7981.214761,81.01090674,2243.153341,222.8702284,1.710301161,0.431747035,191.1164017,0.413986628,275.4619482,208.8289353,1106.363488,164.7330845,10.96472448,45.99999998,0.514387685,1119.418668,218.5358354,33.24780708,0.434
2021-05-31 19:33:27,3.696981997,0.193811255,17116.83417,33.7299066,143.092514,7955.860614,80.69323279,2202.13399,0.005692189,1.653643769,40807.06537,196.0855607,0.415438104,261.8674979,207.7519964,2.073953642,1.818874985,10.56382136,1.576923996,0.425758641,2.066145938,0.005689693,33.07036851,0.547473197
2021-05-31 19:35:03,3.658561513,17.74600584,16964.14803,33.82373386,158.9186528,7977.524619,80.97330615,2250.290196,222.8684456,1.681299384,0.433085067,191.2931954,0.414162069,276.639078,208.8142547,,159.2395877,10.95891428,45.99999999,0.490271379,,221.5099534,33.71307302,0.447
2021-05-31 20:03:04,3.662938221,17.8152466,16988.6156,33.83074604,158.6502426,7979.916335,80.99757179,2249.168406,222.8642592,1.667440108,0.43312835,190.6968536,0.413561412,276.3665163,208.8020741,1114.476778,152.8102264,10.9776873,45.99999999,0.477289965,1130.558731,223.8785965,34.37397506,0.443
2021-05-31 20:23:07,3.664816155,17.68681762,16975.67342,33.78569223,157.9476698,7970.833934,80.90547525,2255.885384,222.8732315,1.646075575,0.436557345,191.6782975,0.414552238,275.9840614,209.0207019,1123.274994,150.1811585,11.02244861,45.99999999,0.467002976,1106.582046,219.7270574,33.8357662,0.428
2021-05-31 21:07:48,3.702268791,0.193811255,17018.96978,33.39105697,150.6053475,7880.282544,79.99904724,2251.169632,0.005692189,1.735616168,42002.49735,192.55779,0.416404213,271.5655608,208.1528155,2.081575085,1.811808744,11.10240216,1.577696454,0.398384796,2.091818351,0.00560755,33.02188367,0.630827216
2021-05-31 22:02:37,3.670052791,17.51687502,16982.20176,33.74878892,157.6044763,7963.554392,80.8315659,2256.682856,222.8764298,1.626091829,0.436787893,193.3996908,0.416276718,275.8010913,209.3570249,1124.447009,151.4905022,,46,0.455302083,1117.919448,224.5289334,33.12661182,0.301
2021-05-31 22:02:43,,17.31201251,17027.14123,33.58655225,158.3231334,7931.888074,80.51009613,2259.777999,222.1335009,1.62576428,0.433011525,194.6897836,0.416823702,277.0607639,208.7099174,1128.182907,155.4533515,11.00430776,46,0.409011458,1109.500863,220.2896525,33.41721031,0.313
2021-05-31 22:15:24,3.709033889,17.20625086,17018.96334,33.44683921,158.0643513,,80.21539624,2262.686705,222.4005559,1.631077101,0.43184912,194.9604801,0.417361328,277.4333242,208.0418106,1132.66514,154.420504,10.9997549,46,0.380208021,1123.082583,226.339825,33.60172071,0.313
2021-05-31 22:21:56,3.715733722,16.98016791,16979.93587,33.30958744,154.8911997,7872.660592,79.9085466,2265.173001,222.5519276,1.623761663,0.435759769,196.6892591,0.419241391,275.1956347,207.6984982,1137.265598,157.6289682,11.00342074,46,0.360045614,1142.239802,218.7647971,33.01674646,0.393
2021-05-31 22:27:58,3.714606772,17.01773421,16937.39678,33.23501954,153.9655065,7856.112414,79.74056595,2265.437768,222.6513493,1.606183164,0.436169338,,0.418371474,274.6702776,207.652282,1138.923419,161.7019444,11.01435285,46,0.36993193,1160.330715,225.9174097,32.81986379,0.394
2021-05-31 22:42:10,3.765781255,0.193811255,17381.83786,33.75850858,152.3535477,8018.538992,81.44275543,2205.52854,0.005692189,1.436832809,40949.52455,189.8742096,0.415512003,271.6174573,216.0241901,2.078432378,1.830270271,12.2250618,,0.534851718,2.087742967,0.005694876,33.40877524,0.669706504
2021-05-31 22:43:29,3.729447579,17.10275265,16986.53903,33.191104,153.3468223,7849.052883,79.66891229,2265.319341,222.73788,1.600799183,0.435881763,194.4626967,0.417200677,274.3111298,207.74692,1138.214458,162.7439417,11.02717925,46,0.377152351,1127.026041,223.6364163,33.29461647,0.323
2021-05-31 22:43:36,3.740842305,17.05512686,17021.17732,33.1682728,150.8427756,7842.137018,79.60023861,2260.123538,223.296516,1.615559428,0.436817234,194.6238877,,272.1177909,207.822844,1131.76012,,11.03192548,46,0.360906646,1124.548225,224.3612173,33.3109365,0.31
2021-05-31 23:10:04,3.737705475,17.29740905,17002.1159,33.15685932,150.4950062,7839.975027,79.57797082,2254.018122,223.1963586,1.612685903,0.434715861,192.1402024,0.41533661,271.8470106,207.6669402,1124.880439,163.6365694,11.03423201,46,,1120.735258,218.8738411,33.10256773,0.397
2021-05-31 23:19:06,3.751466087,17.30472088,17062.05386,49.79354848,151.1592316,7839.600701,79.57372503,2259.003595,223.1259965,1.621583769,0.435059103,191.895778,0.415021264,272.5474529,207.503949,1129.823216,160.0785077,11.03856423,46,0.361044256,1108.611869,226.7487523,48.98190788,0.401
2021-05-31 23:48:09,3.746995847,17.32755807,17041.43942,,150.4011173,7838.956697,79.56721097,2254.983551,223.0635424,1.640362087,0.434662751,191.5915274,0.41465454,271.9039067,207.5656954,1125.290906,161.8870244,11.02380875,46,0.373030979,1133.774013,226.181298,,0.486
2021-06-01 00:02:41,3.749178921,17.56677341,17056.65243,33.14962538,,7841.517964,79.59318561,2243.460899,223.0306866,1.676318978,,189.5620002,0.412592661,270.3603209,207.4428833,1111.141566,163.4978136,11.01384889,46,0.406921686,1094.531455,222.571908,33.48882716,0.498
2021-06-01 00:13:01,3.738316438,17.43623977,17029.25831,33.19392002,148.3335775,7848.165801,79.66040734,2248.412952,223.001158,1.708429736,0.435769489,191.0763034,0.414076959,269.7489988,207.5151796,1114.263128,167.966534,11.05577325,45.70967742,0.43424518,1131.129275,222.8649292,33.04908958,0.336
2021-06-01 00:16:31,3.803428517,0.193811255,17460.60135,33.53447558,157.2828584,7989.639698,80.98304931,,0.005692189,1.108515136,,190.719012,0.412515342,275.5916075,211.5528331,2.082483125,1.809836492,14.01010964,1.579324061,0.43402964,2.086850144,0.005639162,34.17949566,0.256556227
2021-06-01 01:21:54,3.719706698,17.35052401,17033.62706,33.37910939,150.4976689,7885.424293,80.03852485,2250.363643,222.9716096,1.730362074,0.436292856,193.0808458,0.416052031,270.9371321,208.10111,1114.003754,385.336522,11.0692759,45.58176209,0.404771626,1110.207109,221.102645,32.72337908,0.637
2021-06-01 01:26:56,3.701285588,17.20150681,17012.85894,33.51193657,152.9583682,7911.137005,80.2995674,2254.18455,,1.740113452,0.436068999,195.444592,0.418429422,272.6159925,208.455777,1116.412628,164.2243136,11.10388313,45.40723346,0.474440138,1133.122195,,33.69621336,0.535
2021-06-01 01:50:31,3.682888742,17.19445051,16977.81828,33.61828326,154.6921344,7931.00867,,2253.905781,222.9278866,,0.434949576,196.0820655,0.419009957,273.7397053,208.6769162,1114.792244,163.1712748,11.12093308,45.28506342,0.492608097,1125.258652,222.7254438,34.26108562,0.516
2021-06-01 01:50:52,3.125050809,0.193811255,13849.188,32.68300468,133.6099413,7667.886253,77.82788827,2135.099396,0.005692189,1.589299273,41661.54214,197.1772994,0.418172363,258.0612456,213.5559669,2.075687214,,11.97539182,1.584908835,0.205381359,2.059608095,0.005730718,32.77557713,0.317172865
2021-06-01 02:05:33,3.685717163,17.27566481,17018.6695,76.30395611,153.3471314,7942.419255,80.61704472,2248.448332,222.9475426,1.703291128,0.435449319,,0.418612684,272.2848267,208.623182,1106.202703,163.1238484,11.11221689,45.1995444,0.499625668,1118.543336,219.1879594,76.2639049,0.674
2021-06-01 02:38:08,3.680563599,17.29911921,17002.98096,33.68731264,153.5983766,7945.027325,80.64345438,2251.835371,222.9278952,1.696382251,0.4366776,195.3490582,0.418277187,272.4855326,209.016689,1109.772353,164.9879247,11.11984106,45.13968108,0.551937967,1104.258307,219.1645242,33.94018127,0.523
2021-06-01 02:47:09,3.668826852,17.43435567,16967.60334,33.72857996,151.5633081,7952.169127,80.71552918,2240.406982,222.9517489,1.667789798,0.435749876,193.9882297,0.416940142,270.5287617,209.3227934,1095.980092,169.0404361,11.11485541,45.09777675,0.543256577,1109.696976,225.774677,33.76551519,0.545
2021-06-01 03:25:13,3.239722305,0.193811255,15019.54929,33.69792376,148.2218456,7950.736171,80.80976144,2164.375709,0.005692189,1.790841981,45549.51934,191.7094772,0.421335828,267.0803292,221.5963505,2.077914434,3.575957945,15.06670233,1.579142971,0.309576958,2.091815589,0.005680622,33.0360834,0.263252738
2021-06-01 03:55:50,,17.54862907,16974.7818,33.7517033,149.4865487,7957.068389,80.7653947,2229.224208,222.9365155,1.650248247,0.434617631,193.0285569,0.415965478,268.5541138,209.3376544,1082.178564,,11.13146869,45.06844373,0.543779604,1084.814909,221.8457369,33.39742448,0.449
2021-06-01 04:15:52,3.670570629,17.33410785,16989.97726,33.75494231,152.5330841,7958.217872,80.77710129,2241.721945,222.9125608,1.603881273,0.434949842,195.3652398,0.418277584,271.2603796,209.0366081,1096.602995,174.3584933,11.13703308,45.04791061,0.515345723,1082.08468,227.1890421,33.53932392,0.449
2021-06-01 04:37:26,3.665575208,17.26764526,16971.50966,33.76779218,156.0615309,7959.803674,80.79329648,2252.965827,222.9171647,1.558888984,0.434397913,196.0842725,0.419001519,274.3148239,209.021207,1110.110469,176.6148988,11.14144176,45.03353743,0.495442006,1127.531731,219.2365161,34.38988106,0.542
2021-06-01 04:40:27,3.666861312,17.27768501,16987.37343,33.78578786,157.0597383,7964.312571,,2253.759412,222.823682,1.514438956,0.433235206,196.0106574,0.418836063,275.1537101,209.0181783,1110.665661,173.0354292,,45.0234762,0.509409404,1106.534154,226.7185629,33.91446604,0.533
2021-06-01 04:59:34,3.058154124,,13737.75049,32.92207058,137.4499871,7665.517914,77.78877211,2198.216285,0.005692189,1.364820254,40082.21037,197.1420133,0.416699261,260.1549877,214.7442376,2.076203293,1.862508234,14.35059177,1.52315979,0.424954603,2.101178818,0.005732531,32.43329863,0.451562815
2021-06-01 05:56:09,3.668627998,17.30390594,16982.39664,33.75829511,156.1490856,7958.771223,80.78331029,2255.3415,222.2738681,1.432912115,0.435068983,195.6920637,0.417967403,274.4586984,209.359575,1112.848055,173.9725097,11.17324964,45.01643334,0.516486583,1130.55674,223.6094897,33.33686992,
2021-06-01 06:00:40,3.678200043,16.90113416,17011.59987,33.72418435,153.0599155,,80.71909498,2257.43905,221.8372632,1.364960702,0.440533844,200.2877779,0.422126071,271.8655333,209.6594803,1114.899194,,11.16455253,45.01150334,0.509440608,1118.281154,220.1327928,33.11687742,0.494
2021-06-01 06:33:56,3.693616635,0.193811255,17054.63698,33.48548358,152.9509531,7953.673447,80.7035474,2222.905601,0.005692189,1.444445337,39220.11715,187.8325921,0.410821735,272.6177058,212.9640139,2.080501247,1.847636117,13.91458606,1.579256742,0.383439233,2.118684881,0.005687922,33.07276628,0.375143627
2021-06-01 06:45:15,3.678685412,16.87830178,17007.09969,33.71009197,151.8475588,7949.710746,80.69060244,2254.457897,221.5300169,,0.440970882,200.3843659,0.421915216,270.8643003,210.0846699,1111.639436,177.0207158,11.18688789,45.00805234,0.504808426,1091.690021,219.4583119,33.10772548,0.462
2021-06-01 06:47:18,3.669659538,17.06851124,16975.21978,33.73106438,149.4182912,7954.097522,80.73492171,2238.620528,221.1485118,1.260374171,0.438699617,198.2165561,0.419365651,268.6050102,209.9792689,1093.572605,173.994501,11.23937153,45.00563664,0.491965898,1106.033393,225.177458,33.73187948,0.531
2021-06-01 07:14:18,3.676813473,17.25013935,17013.07792,33.73835618,149.0465075,7957.788636,80.77272297,2233.189925,221.0650694,,0.437183991,196.3912189,0.417457067,268.2198034,208.2393771,1087.481194,169.9296692,11.25910821,45.09098268,0.503676129,1066.843058,219.6414536,33.20532723,0.558
2021-06-01 07:39:24,3.677161683,17.18276642,17019.39428,33.74622416,150.145138,7962.810985,80.82372065,2236.349504,220.9875353,1.269498859,0.438094357,197.0504758,0.418038755,269.1770412,207.4491534,1094.412465,,11.29994131,,0.51997329,1076.864894,221.2198785,34.19525359,0.564
2021-06-01 07:45:26,3.674791095,17.26646149,17010.58433,33.75284024,149.2599299,7965.46769,80.85060445,2228.261319,220.9704414,1.318490868,0.436834383,196.0036664,0.416973795,268.3655955,207.4327407,,166.2883933,11.30766725,45.55458151,0.533181303,,224.9911692,33.54003977,0.477
2021-06-01 08:08:17,3.725872399,0.193811255,17003.61128,33.08079653,140.5717487,7870.010278,79.89520016,2192.474463,0.005692189,1.55546545,38301.40713,195.5688657,0.414304143,262.6385365,213.8110434,2.076065378,1.822043279,14.67305664,1.573746609,0.545063078,2.075858629,0.005751666,33.50673946,0.709578966
2021-06-01 08:19:31,3.674994399,17.26849805,17020.59432,33.77071611,149.399598,7971.052383,80.90746724,2223.387335,220.944309,1.367593608,0.435326274,196.3175665,0.417261656,268.3926816,207.1363008,1082.634823,168.0133459,11.33135384,45.68820706,0.516326912,1088.313909,218.3538328,33.61405688,0.499
2021-06-01 08:50:43,3.672920817,17.14403312,17015.76202,33.77953176,155.1273122,7973.996561,,2242.698942,220.8913906,1.412535846,0.435087857,197.6972698,,273.3845028,207.1475496,1106.784002,166.2258662,11.34166106,45.78174494,0.511128838,1103.590628,218.0852412,33.56907966,0.546
2021-06-01 09:29:14,3.603235299,17.01498682,16626.58926,,154.6137939,7938.545645,80.57758882,2243.563286,220.3668305,1.459271196,0.437027084,198.6670499,0.419033962,273.3847364,207.4845834,1116.083607,166.2329115,11.33151469,45.84722146,0.521590187,1111.512331,217.8599699,,0.424
2021-06-01 09:40:45,3.634260188,16.88779947,16774.42552,33.66567618,154.6992209,7943.568908,80.62844261,2254.798648,219.9180857,1.473094185,0.441054611,200.0099784,0.419928122,273.5214894,208.210078,1127.511133,163.9560816,11.35046028,45.89305502,0.492313131,1124.262352,217.5935253,34.33655561,0.55
2021-06-01 09:42:38,3.789910691,0.193811255,17509.22468,33.619796,152.2999729,7943.599517,80.71210477,2237.861863,0.005692189,1.065142726,38989.38601,185.2929994,0.409369559,271.8478573,202.0893571,2.079789893,1.798248118,10.19080159,1.583728145,0.389997595,2.100780016,0.005805406,33.86011334,0.367470389
2021-06-01 10:12:50,3.643153272,17.07655963,16831.87912,33.69730145,154.0566421,7952.284173,80.71705045,2249.298116,220.1309413,1.501495617,,198.1415161,0.418271873,272.8353551,208.7015858,1120.150137,160.9480071,11.35979095,45.92513852,0.509619192,1103.436277,221.9359429,34.23194573,0.43
2021-06-01 10:52:27,3.651611696,16.99391706,16879.38627,33.71259456,153.5371179,7956.891326,80.76378341,2249.547922,220.3498867,1.499069717,0.441113613,199.0372891,0.41938702,272.3556346,208.9681987,1119.750033,157.7258834,11.35592581,45.94759696,0.485733434,1128.672357,217.46296,33.35093246,0.433
2021-06-01 10:56:57,3.655088187,17.18090861,16952.32594,33.82579397,151.8093158,7982.923928,81.02809283,2233.616879,220.3849207,1.502848802,0.438865085,,0.41813647,270.3378331,209.2599613,1098.823912,159.4647851,11.33842585,45.96331787,0.469913404,1085.687107,216.3299733,34.36363258,0.413
2021-06-01 11:16:59,3.703954032,0.193811255,16997.09478,33.38866137,152.8169891,7928.311797,80.47319454,2220.711411,0.005692189,1.494706104,39526.91411,194.5378138,0.416052906,272.1687735,215.1537829,2.080323003,1.836487322,13.90833567,1.578070711,0.609569811,2.1054494,0.005774216,33.36611251,0.720780081
2021-06-01 11:55:37,3.657973396,17.12629062,16956.09166,33.80581008,152.1229009,7979.09037,80.98909525,2235.417868,220.5179905,1.493786446,0.438750485,198.2237274,0.418741641,270.6869283,209.2563053,1101.169023,158.7646077,11.34262361,45.97432251,,1098.30646,222.4555009,33.91706832,0.389
2021-06-01 12:35:12,3.663283795,17.04921483,16984.03885,33.81013415,157.3771699,7980.886044,81.00735402,2252.5039,,1.488302411,0.437561922,198.9768623,0.419600162,275.2504701,208.9754896,1121.069582,164.6425672,11.33834286,45.98202576,0.433687568,1142.139333,,34.12286685,0.365
2021-06-01 12:51:21,3.742202867,0.193811255,17442.36456,34.09459741,163.7937609,8048.984167,81.55703037,2248.703707,0.005692189,0.994946152,37953.47745,189.0245658,0.412910503,280.1253294,202.0204521,2.081226926,1.795336757,10.2067085,1.582461674,0.354905264,2.095716261,0.005739367,34.51847882,0.413441003
2021-06-01 13:06:49,3.662941561,17.17399324,35299.76867,33.79767644,158.1195745,7977.96785,80.97781448,2252.47654,220.7220428,1.469227561,0.436102869,197.5158671,0.418237574,275.9483449,208.7241126,2303.726513,161.2753526,11.3459019,45.98741803,0.413081298,2343.148018,221.1237098,33.82553436,0.325
2021-06-01 13:14:48,3.671712343,17.19753277,17002.41973,33.76779226,158.2337021,7972.602495,80.92322013,2261.764828,221.153555,1.455534293,0.439172634,196.964232,0.418118802,276.2200915,208.9037538,1132.25197,157.9627468,11.35406258,45.99119262,0.386656908,1144.412571,219.9461444,33.98515039,0.322
2021-06-01 13:30:20,3.681595543,17.19179874,16980.54543,33.63082878,156.5958495,7943.447553,80.6272541,2265.451508,221.7281336,1.434486908,0.440799876,196.1098011,0.417838968,275.3411608,209.3332728,1137.874121,158.5152131,11.34345671,45.99383483,0.367259836,1155.442004,217.5678305,33.48524148,0.281
2021-06-01 14:25:42,3.657895171,0.193811255,16997.29379,33.87554171,158.4761453,8006.862615,81.29964735,2240.286038,0.013768563,1.478081047,42712.69617,195.120321,0.416216887,275.9541735,216.3872009,2.081946921,1.837456211,12.24259084,1.579449953,0.466456827,2.071868982,0.013628319,33.84030694,0.496358268
2021-06-01 14:30:01,3.697908358,17.21878705,16983.11197,33.48218322,154.1369271,7912.35379,80.31178736,2261.702648,222.3874869,1.428428824,0.440084606,194.9874753,0.417375937,273.7681422,209.2808887,1134.120991,156.7134145,11.31332389,45.99568438,0.341381885,1142.535059,223.0155134,33.19032737,0.541
2021-06-01 14:38:30,3.697417556,17.27843329,16982.86661,33.48247531,152.6311431,7913.106476,80.31942762,2253.185971,222.8012408,1.396317824,0.43880393,194.229468,0.417032568,272.4435819,209.4107398,1124.03587,155.5270372,11.32144437,45.99697907,0.40126732,1138.410333,221.2673346,33.48695456,0.499
2021-06-01 15:23:37,3.694012978,17.30750775,16993.61663,33.53456161,151.0873557,7924.687867,80.43702156,2245.162402,223.1398686,1.391282477,0.43898264,194.3028498,0.417444464,270.8338407,209.5352956,,156.1059261,11.33351328,45.99788535,0.430587124,,224.4773866,33.50156787,0.545
2021-06-01 15:26:07,3.681772885,17.41819542,16952.63164,,152.521149,7931.041507,80.50111509,2246.613681,223.399908,1.392757734,0.438151848,193.1999949,0.416601125,272.0036885,,1116.480387,159.5741483,11.3707793,45.99851974,0.464910987,1114.460966,227.4714266,,0.368
2021-06-01 15:46:11,3.677876669,17.4348768,16946.58465,33.59322469,151.9348043,7936.324055,80.55480556,2242.287077,223.5584356,1.343080414,0.437793543,193.0639964,0.416623787,271.4075819,210.1355448,1111.516771,157.2821538,11.40380801,45.99896382,0.435837691,1102.055325,219.287597,33.98150656,0.492
2021-06-01 16:00:03,3.62976456,0.193811255,16722.56114,33.68416871,147.3684917,7929.529116,80.40482713,2226.068753,0.005692189,1.499268748,42730.785,198.368576,0.419606628,266.6989769,208.232387,2.078116482,1.816967788,10.41366434,1.577367436,0.471952136,2.096082047,0.005708059,34.10985152,0.381535928
2021-06-01 16:04:14,3.681412641,17.68618043,16986.15092,33.63861284,149.6321408,7947.018505,80.66341945,2224.95651,223.6925716,1.357097956,0.434744092,190.8845197,0.414578596,269.0880851,210.0201592,1090.017295,,11.41764061,45.99927467,0.452686383,1069.872594,225.3992352,33.93102697,0.483
2021-06-01 16:55:53,3.679377315,17.56685834,16988.37943,33.66229015,151.0279354,7951.952759,80.71370429,2226.990916,223.7650914,1.37790255,0.433808631,,,270.204378,209.710325,1092.25599,148.9248152,11.41909211,45.99949227,0.461780468,1080.910508,225.3140965,33.37563818,0.337
2021-06-01 17:08:55,3.685922543,17.56673161,17030.74252,33.68338003,156.2157087,7958.82847,80.78328532,2240.070564,223.8636409,1.403181785,0.431666426,192.5804946,0.416444488,274.6122954,209.4899198,1107.521886,149.4523706,11.49536832,45.99964459,0.424346328,1096.7294,224.6980757,33.27558203,
2021-06-01 17:34:24,3.438030438,0.193811255,15738.27763,33.43544835,137.7514986,7885.694523,80.19114414,2156.895649,0.005692189,,41733.73506,198.0029775,0.418199095,258.9179219,217.6600059,2.072376417,1.851304205,15.88310691,1.567454498,0.658479306,2.111963438,0.005722565,33.05990533,0.496270464
2021-06-01 17:46:58,3.684067544,17.42959634,17027.54871,33.69463444,158.5707329,7961.477297,80.81033919,2247.694132,223.8753381,1.430249618,0.431407025,194.0013462,0.417876668,276.6812383,209.3067597,1116.910188,150.7990279,11.53820783,45.99975121,0.39424243,1125.162785,225.9106819,33.02717921,0.49
2021-06-01 17:57:02,3.683071494,17.25317481,17000.47754,,155.851972,7951.75378,80.7118276,2250.928515,223.8783104,1.457509159,0.43681918,195.6194669,0.419497766,274.4899816,209.576699,1121.765656,149.0686638,11.57285204,45.99982585,0.422969701,1114.706612,222.7514998,,0.343
2021-06-01 18:07:02,3.682463246,17.23985237,16993.05928,33.63953178,153.2463804,7949.957646,80.69367932,2246.564961,223.8753173,,0.659243122,195.6026269,,272.2329871,210.1306893,1117.00496,153.7170646,11.60244642,45.99987809,0.39897879,1104.314751,220.4996149,33.44007229,0.281
2021-06-01 18:46:09,3.688713516,17.3165223,16999.62867,33.59507865,150.9327227,7940.760096,80.60025501,2240.004447,223.6519529,1.47265518,0.439242567,194.7015824,0.418353051,270.3502705,210.3039184,1109.463343,161.3539965,11.61501634,45.99991467,0.363585153,1087.848188,219.218183,33.74597804,0.28
2021-06-01 19:08:46,3.746570579,0.193811255,17561.2846,33.92404655,160.1081248,8012.991649,81.23869145,2256.852878,0.005692189,1.102471059,40991.81013,189.448099,0.41118075,277.3799698,203.2770999,2.082051838,1.785855823,10.30387953,,0.282546025,2.090921004,0.005745115,34.50648805,0.308423348
2021-06-01 19:10:44,3.707284873,17.24533453,17043.65967,33.50351654,152.8725005,7923.95504,80.42964472,2253.195005,223.1237319,1.501459302,0.439519257,194.8419861,0.417965379,272.5053245,210.0720672,1125.140016,160.9449597,11.63800198,45.99994027,0.338509607,1120.643478,222.2309062,33.83536867,0.377
2021-06-01 19:15:15,3.700918633,17.39593417,16996.15066,33.47242825,154.1663059,7915.701861,80.34575131,2254.247614,222.723279,1.544688178,0.437294591,192.8860569,0.415609099,273.842616,209.8837804,1127.692456,157.9481385,11.66582361,45.99995819,0.350056725,1139.911306,225.444606,33.07863229,0.382
2021-06-01 20:42:27,3.700944015,17.4448815,16989.36638,33.4580492,152.3842302,7912.936131,80.31762362,2242.778502,222.4653757,1.547406437,0.434960984,192.4213893,0.414886714,272.2955784,209.3853129,1114.374661,,11.68790699,45.99997073,0.359639708,1120.051154,223.2733446,33.68211954,0.386
2021-06-01 20:43:07,3.543589467,0.193811255,16318.82853,33.7156338,149.4705406,7971.376781,80.89692301,2193.185467,0.005692189,1.748458147,45214.19385,200.1301728,0.426876254,267.9159494,216.3626232,2.079589884,1.82047502,12.22341884,1.588209535,0.329355655,2.099398368,0.005622438,34.33228864,
2021-06-01 20:47:58,3.70357081,17.14504432,16992.17465,33.43772535,156.8780521,7908.982564,80.27760926,2263.163134,222.2993994,1.532084506,0.436039052,195.6595179,0.417959791,276.3614503,209.1324463,1138.763172,164.4873543,11.69104398,45.99997951,0.367547795,1156.872346,219.1656485,32.92179738,0.36
2021-06-01 20:58:28,3.695210234,17.12026436,16953.23178,33.4378506,161.5574936,7908.378271,80.27132648,2276.438003,222.178151,1.504882964,0.434637813,195.8364244,0.418014234,280.3911104,209.0950934,1155.426125,168.3649575,11.71232126,,0.365283457,1158.838573,220.5633879,32.89853051,0.354
2021-06-01 21:12:01,3.69630681,17.096807,16958.93541,33.43627103,163.2378065,7909.080643,80.27846512,2280.206602,222.0819008,1.466799782,0.433554152,196.0117166,0.418093379,281.8615822,209.0914434,1160.069385,,11.74745293,45.99998996,0.36189842,1139.087522,223.531934,33.17282915,0.386
2021-06-01 21:31:04,3.700755083,17.08313595,16983.27847,33.44128446,160.882254,7911.009082,,2269.686727,222.0173306,1.448073005,0.432629748,196.16057,0.418177733,279.8136338,209.0369051,1147.00357,163.1932862,11.74071968,45.99999297,0.369128894,1144.054018,225.7987396,33.20092853,0.397
